HGNC ID	Approved Symbol	Previous Symbols	Synonyms	Entrez Gene ID	RefSeq IDs	Gene Family Name
HGNC:29626	MRGPRD		mrgD	116512	NM_198923	G protein-coupled receptors, Class A orphans
HGNC:30694	MRGPRE	GPR167	mrgE	116534	XM_171536	G protein-coupled receptors, Class A orphans
HGNC:24828	MRGPRF	GPR168, GPR140	MGC21621, mrgF	116535	NM_145015	G protein-coupled receptors, Class A orphans
HGNC:51140	MRGPRF-AS1			101928200		
HGNC:24829	MRGPRG	GPR169	mrgG	386746		G protein-coupled receptors, Class A orphans
HGNC:26691	MRGPRG-AS1	C11orf36	FLJ36102, HSD-40	283303	NR_027138	
HGNC:17962	MRGPRX1		MRGX1	259249	NM_147199	G protein-coupled receptors, Class A orphans
HGNC:17983	MRGPRX2		MRGX2	117194	NM_054030	G protein-coupled receptors, Class A orphans
HGNC:17980	MRGPRX3		MRGX3	117195	NM_054031	G protein-coupled receptors, Class A orphans
HGNC:17617	MRGPRX4		MRGX4	117196	NM_054032	G protein-coupled receptors, Class A orphans
HGNC:28469	MRI1		MGC3207, Ypr118w, mtnA, MRDI	84245	NM_032285	
HGNC:48649	MRLN	LINC00948	M1, MUSER1, MLN, Linc-RAM	100507027	NR_038199	
HGNC:26202	MRM1		FLJ22578	79922	NM_024864	SPOUT methyltranferase domain containing
HGNC:16352	MRM2	FTSJ2	FJH1, RRMJ2	29960	NM_013393	Seven-beta-strand methyltransferase motif containing
HGNC:18485	MRM3	RNMTL1	FLJ10581, HC90, RMTL1	55178	NM_018146	SPOUT methyltranferase domain containing
HGNC:30817	MRNIP	C5orf45	MGC65027, MGC78537, DKFZp686L2452, LOC51149	51149	NM_016175	
HGNC:24121	MRO	C18orf3	B29, FLJ30140	83876	NM_031939	Maestro heat like repeat containing 
HGNC:26958	MROH1	HEATR7A	KIAA1833	727957	NM_032450	Maestro heat like repeat containing 
HGNC:27936	MROH2A	HEATR7B1		339766	XM_291007	Maestro heat like repeat containing 
HGNC:26857	MROH2B	HEATR7B2	DKFZp781F0822, FLJ40243	133558	NM_173489	Maestro heat like repeat containing 
HGNC:33122	MROH3P	C1orf81		647215	XR_041455	Maestro heat like repeat containing 
HGNC:44902	MROH4P			101154686	NG_033034	Maestro heat like repeat containing 
HGNC:42976	MROH5		FLJ43860	389690	NM_207414	Maestro heat like repeat containing 
HGNC:27814	MROH6	C8orf73		642475	NM_001100878	Maestro heat like repeat containing 
HGNC:24802	MROH7	C1orf175, HEATR8	FLJ46354	374977	NM_198547	Maestro heat like repeat containing 
HGNC:49180	MROH7-TTC4			100527960		
HGNC:16125	MROH8	C20orf131, C20orf132	dJ621N11.4, dJ621N11.3	140699	NM_152503	Maestro heat like repeat containing 
HGNC:26287	MROH9	C1orf129	FLJ23550, ARMC11	80133	NM_025063	Maestro heat like repeat containing 
HGNC:14595	MROS		MRS			
HGNC:7232	MRP~withdrawn					
HGNC:7233	MRP1~withdrawn					
HGNC:14041	MRPL~withdrawn					
HGNC:14275	MRPL1		BM022	65008	NM_020236	Mitochondrial ribosomal proteins
HGNC:14056	MRPL2		MRP-L14, RPML14, CGI-22	51069		Mitochondrial ribosomal proteins
HGNC:29698	MRPL2P1			347894	NG_002838	
HGNC:10379	MRPL3	RPML3	MRL3	11222	NM_007208	Mitochondrial ribosomal proteins
HGNC:29701	MRPL3P1			359739	NG_002855	
HGNC:14276	MRPL4		CGI-28	51073		Mitochondrial ribosomal proteins
HGNC:14277	MRPL9			65005	NM_031420	Mitochondrial ribosomal proteins
HGNC:29726	MRPL9P1			137290	NG_001539	
HGNC:14055	MRPL10		RPML8, MRP-L8, L10MT, MRP-L10, MRPL8, MGC17973	124995	NM_145255	Mitochondrial ribosomal proteins
HGNC:14042	MRPL11			65003	NM_016050	Mitochondrial ribosomal proteins
HGNC:29694	MRPL11P2			134008	NG_002416	
HGNC:29695	MRPL11P3			359734	NG_002850	
HGNC:10378	MRPL12	RPML12	MRPL7/L12, MRPL7	6182	NM_002949	Mitochondrial ribosomal proteins
HGNC:14278	MRPL13		L13, RPL13, L13mt, RPML13, L13A	28998	NM_014078	Mitochondrial ribosomal proteins
HGNC:14279	MRPL14		RPML32, MRP-L32	64928	NM_032111	Mitochondrial ribosomal proteins
HGNC:29696	MRPL14P1			359735	NG_002851	
HGNC:14054	MRPL15		RPML7, MRP-L7, HSPC145, L15mt, MRP-L15	29088	NM_014175	Mitochondrial ribosomal proteins
HGNC:29697	MRPL15P1			359736	NG_002852	
HGNC:14476	MRPL16		FLJ20484, PNAS-111	54948	NM_017840	Mitochondrial ribosomal proteins
HGNC:14053	MRPL17		RPML26, MRP-L26	63875	NM_022061	Mitochondrial ribosomal proteins
HGNC:14477	MRPL18		HSPC071	29074		Mitochondrial ribosomal proteins
HGNC:14052	MRPL19		MRP-L15, RPML15, KIAA0104, RLX1	9801	NM_014763	Mitochondrial ribosomal proteins
HGNC:14478	MRPL20		FLJ10024	55052	NM_017971	Mitochondrial ribosomal proteins
HGNC:29699	MRPL20P1			359737	NG_002853	
HGNC:14479	MRPL21			219927	NM_181512	Mitochondrial ribosomal proteins
HGNC:14480	MRPL22		MRP-L25, RPML25, HSPC158	29093		Mitochondrial ribosomal proteins
HGNC:29700	MRPL22P1			359738	NG_002854	
HGNC:10322	MRPL23	RPL23L	L23MRP	6150	NM_021134	Mitochondrial ribosomal proteins
HGNC:42812	MRPL23-AS1			100133545	NR_024471	
HGNC:14037	MRPL24		MRP-L18	79590	NM_145729	Mitochondrial ribosomal proteins
HGNC:14483	MRPL27			51264		Mitochondrial ribosomal proteins
HGNC:14484	MRPL28	MAAT1	p15	10573		Mitochondrial ribosomal proteins
HGNC:14036	MRPL30		MRP-L28, RPML28	51263		Mitochondrial ribosomal proteins
HGNC:29702	MRPL30P1			359740	NG_002856	
HGNC:29703	MRPL30P2			359817	NG_002912	
HGNC:14035	MRPL32		HSPC283, L32mt, MRP-L32, bMRP-59b	64983	NM_031903	Mitochondrial ribosomal proteins
HGNC:29704	MRPL32P1			359741	NG_002857	
HGNC:14487	MRPL33	C2orf1	RPL33L	9553	NM_004891	Mitochondrial ribosomal proteins
HGNC:14488	MRPL34		L34mt, MGC2633, MGC24974	64981	NM_023937	Mitochondrial ribosomal proteins
HGNC:14489	MRPL35			51318	NM_016622	Mitochondrial ribosomal proteins
HGNC:29705	MRPL35P1			359742	NG_002858	
HGNC:29706	MRPL35P2			359743	NG_002859	
HGNC:23731	MRPL35P3			359744	NG_002860	
HGNC:29707	MRPL35P4			359745	NG_002861	
HGNC:14490	MRPL36		BRIP1, RPMJ, L36mt, PRPL36, MRP-L36	64979	NM_032479	Mitochondrial ribosomal proteins
HGNC:29708	MRPL36P1			285003	NG_002831	
HGNC:14034	MRPL37		RPML2, MRP-L2	51253	NM_016491	Mitochondrial ribosomal proteins
HGNC:31003	MRPL37P1		HsT4307	100420950		
HGNC:14033	MRPL38		RPML3, MRP-L3, HSPC262, MGC4810	64978	NM_032478	Mitochondrial ribosomal proteins
HGNC:14027	MRPL39		RPML5, MRP-L5, MGC104174, PRED66, PRED22, C21orf92, L39mt, MSTP003, MGC3400, FLJ20451	54148	NM_017446	Mitochondrial ribosomal proteins
HGNC:14491	MRPL40	NLVCF	MRP-L22	64976	NM_003776	Mitochondrial ribosomal proteins
HGNC:44532	MRPL40P1			645328		
HGNC:14492	MRPL41		MRP-L27, RPML27, BMRP, PIG3, MRPL27	64975	NM_032477	Mitochondrial ribosomal proteins
HGNC:14493	MRPL42		MRPS32, MRP-L31, RPML31, PTD007, HSPC204, MRPL31	28977	NM_014050	Mitochondrial ribosomal proteins
HGNC:29710	MRPL42P1			285415	NG_002665	
HGNC:29711	MRPL42P2			346116	NG_002907	
HGNC:29712	MRPL42P3			359746	NG_002862	
HGNC:29713	MRPL42P4			346470	NG_002908	
HGNC:29714	MRPL42P5			359821	NG_002914	
HGNC:44533	MRPL42P6					
HGNC:14517	MRPL43		bMRP36a	84545		Mitochondrial ribosomal proteins
HGNC:16650	MRPL44		FLJ12701, FLJ13990	65080	NM_022915	Mitochondrial ribosomal proteins
HGNC:16651	MRPL45		MGC11321	84311	NM_032351	Mitochondrial ribosomal proteins
HGNC:29715	MRPL45P1			359747	NG_002863	
HGNC:29716	MRPL45P2			653479	NR_033934	
HGNC:1192	MRPL46	C15orf4	LIECG2, P2ECSL	26589	NM_022163	Mitochondrial ribosomal proteins
HGNC:16652	MRPL47		CGI-204, NCM1	57129	NM_020409	Mitochondrial ribosomal proteins
HGNC:16653	MRPL48		CGI-118	51642	NM_016055	Mitochondrial ribosomal proteins
HGNC:21379	MRPL48P1		MRPL48L1, dJ290I10.4	221717	NG_002430	
HGNC:1176	MRPL49	C11orf4	NOF, NOF1, L49mt	740	NM_004927	Mitochondrial ribosomal proteins
HGNC:29717	MRPL49P1			359748	NG_002864	
HGNC:29718	MRPL49P2			346711	NG_002836	
HGNC:16654	MRPL50		FLJ20493, MRP-L50	54534	NM_019051	Mitochondrial ribosomal proteins
HGNC:29719	MRPL50P1			351143	NG_002841	
HGNC:29720	MRPL50P2			359749	NG_002865	
HGNC:29721	MRPL50P3			359750	NG_002866	
HGNC:29722	MRPL50P4			359751	NG_002867	
HGNC:14044	MRPL51	MRP64	CDA09, HSPC241, bMRP64	51258	NM_016497	Mitochondrial ribosomal proteins
HGNC:29723	MRPL51P1			351773	NG_002843	
HGNC:29724	MRPL51P2			343819	NG_002834	
HGNC:16655	MRPL52			122704	NM_180982	Mitochondrial ribosomal proteins
HGNC:16684	MRPL53			116540	NM_053050	Mitochondrial ribosomal proteins
HGNC:29725	MRPL53P1			359752	NG_002868	
HGNC:16685	MRPL54			116541	NM_172251	Mitochondrial ribosomal proteins
HGNC:16686	MRPL55			128308	XM_059233	Mitochondrial ribosomal proteins
HGNC:14514	MRPL57	MRP63		78988	NM_024026	Mitochondrial ribosomal proteins
HGNC:29686	MRPL57P1	MRP63P1		126581	NG_002827	
HGNC:29687	MRPL57P2	MRP63P2		359729	NG_002845	
HGNC:29688	MRPL57P3	MRP63P3		359730	NG_002846	
HGNC:29689	MRPL57P6	MRP63P6		134490	NG_002829	
HGNC:29690	MRPL57P7	MRP63P7		359731	NG_002847	
HGNC:29691	MRPL57P8	MRP63P8		359732	NG_002848	
HGNC:29692	MRPL57P9	MRP63P9		359733	NG_002849	
HGNC:23965	MRPL57P10	MRP63P10		347587	NG_002837	
HGNC:5359	MRPL58	ICT1	DS-1	3396	NM_001545	
HGNC:14495	MRPS2		CGI-91	51116		Mitochondrial ribosomal proteins
HGNC:14498	MRPS5		MRP-S5, S5mt	64969	NM_031902	Mitochondrial ribosomal proteins
HGNC:29778	MRPS5P3			133615	NG_002662	
HGNC:29779	MRPS5P4			359797	NG_002900	
HGNC:14051	MRPS6	C21orf101	MRP-S6, RPMS6	64968	NM_032476	Mitochondrial ribosomal proteins
HGNC:29780	MRPS6P1			359780	NG_002896	
HGNC:29781	MRPS6P2			359781	NG_002897	
HGNC:29782	MRPS6P4			359782	NG_002898	
HGNC:14499	MRPS7		MRP-S, RP-S7, RPMS7	51081	NM_015971	Mitochondrial ribosomal proteins
HGNC:29783	MRPS7P1			359783	NG_002899	
HGNC:29784	MRPS7P2			341469	NG_002833	
HGNC:14501	MRPS9		RPMS9, MRP-S9, S9mt	64965	NM_182640	Mitochondrial ribosomal proteins
HGNC:14502	MRPS10		FLJ10567	55173		Mitochondrial ribosomal proteins
HGNC:29728	MRPS10P1			359753	NG_002869	
HGNC:29727	MRPS10P2		MRPS10P3, MRPS10P4	359802	NG_002903	
HGNC:29729	MRPS10P5			359754	NG_002870	
HGNC:14050	MRPS11		FLJ23406, HCC-2, FLJ22512	64963	NM_022839	Mitochondrial ribosomal proteins
HGNC:16584	MRPS11P1		dJ746H2.1	128774	NG_000977	
HGNC:10380	MRPS12	RPMS12	RPS12, RPSM12	6183		Mitochondrial ribosomal proteins
HGNC:14049	MRPS14		HSMRPS14	63931	NM_022100	Mitochondrial ribosomal proteins
HGNC:14504	MRPS15		FLJ11564	64960	NM_031280	Mitochondrial ribosomal proteins
HGNC:29730	MRPS15P1			359755	NG_002871	
HGNC:29731	MRPS15P2			359756	NG_002872	
HGNC:14048	MRPS16		CGI-132	51021		Mitochondrial ribosomal proteins
HGNC:29732	MRPS16P1			137406	NG_002648	
HGNC:16541	MRPS16P2	MRPS16P	bA379F14.1	128609		
HGNC:29733	MRPS16P3			338388	NG_002649	
HGNC:14047	MRPS17		HSPC011, RPMS17, MRP-S17	51373	NM_015969	Mitochondrial ribosomal proteins
HGNC:29734	MRPS17P1			359803	NG_004092	
HGNC:29736	MRPS17P3			359757	NG_002873	
HGNC:29737	MRPS17P5			359758	NG_002874	
HGNC:29738	MRPS17P6			359759	NG_002875	
HGNC:29735	MRPS17P7			342776	NG_004091	
HGNC:29739	MRPS17P9			359760	NG_002876	
HGNC:14505	MRPS18~withdrawn					
HGNC:14515	MRPS18A		FLJ10548, MRPS18-3	55168	NM_018135	Mitochondrial ribosomal proteins
HGNC:29740	MRPS18AP1			359761	NG_002877	
HGNC:14516	MRPS18B		MRPS18-2, PTD017, C6orf14, HSPC183	28973		Mitochondrial ribosomal proteins
HGNC:29741	MRPS18BP1			359762	NG_002878	
HGNC:29742	MRPS18BP2			359763	NG_002879	
HGNC:16633	MRPS18C		MRPS18-1, CGI-134, FLJ11146, FLJ22967	51023		Mitochondrial ribosomal proteins
HGNC:29743	MRPS18CP2			286043	NG_002666	
HGNC:29744	MRPS18CP3			359764	NG_002880	
HGNC:29745	MRPS18CP4			349842	NG_002839	
HGNC:29746	MRPS18CP5			359765	NG_002881	
HGNC:29747	MRPS18CP6			343901	NG_002835	
HGNC:14046	MRPS21			54460	NM_018997	Mitochondrial ribosomal proteins
HGNC:29748	MRPS21P1			199900	NG_002663	
HGNC:29749	MRPS21P2			359766	NG_002882	
HGNC:29750	MRPS21P3			359767	NG_002883	
HGNC:29751	MRPS21P4			359768	NG_002884	
HGNC:29752	MRPS21P5			359769	NG_002885	
HGNC:29753	MRPS21P6			359770	NG_002886	
HGNC:29754	MRPS21P7			359771	NG_002887	
HGNC:29755	MRPS21P8			350297	NG_002840	
HGNC:29756	MRPS21P9			359772	NG_002888	
HGNC:14508	MRPS22		MRP-S22, GK002, C3orf5, GIBT	56945	NM_020191	Mitochondrial ribosomal proteins
HGNC:29757	MRPS22P1			359773	NG_002889	
HGNC:14509	MRPS23		MRP-S23, CGI-138, HSPC329	51649	NM_016070	Mitochondrial ribosomal proteins
HGNC:29758	MRPS23P1			352290	NG_002844	
HGNC:14510	MRPS24		MRP-S24, HSPC335	64951	NM_032014	Mitochondrial ribosomal proteins
HGNC:29759	MRPS24P1			338389	NG_002650	
HGNC:14511	MRPS25		MRP-S25, FLJ00023, DKFZp313H0817, RPMS25	64432	NM_022497	Mitochondrial ribosomal proteins
HGNC:29760	MRPS25P1			338390	NG_002651	
HGNC:14045	MRPS26	C20orf193	MRP-S13, MRP-S26, RPMS13, dJ534B8.3	64949	NM_030811	Mitochondrial ribosomal proteins
HGNC:14512	MRPS27		KIAA0264	23107	NM_015084	Mitochondrial ribosomal proteins
HGNC:14513	MRPS28		MRP-S28, HSPC007, MRPS35	28957	NM_014018	Mitochondrial ribosomal proteins
HGNC:8769	MRPS30	PDCD9	PAP	10884	NM_016640	Mitochondrial ribosomal proteins
HGNC:53420	MRPS30-DT		BRCAT54	100506674	NR_109862	
HGNC:16632	MRPS31		IMOGN38	10240		Mitochondrial ribosomal proteins
HGNC:29763	MRPS31P1			351449	NG_002842	
HGNC:39252	MRPS31P2			341757	NG_004674	
HGNC:42649	MRPS31P4			100885866		
HGNC:39253	MRPS31P5	MRPS31P3		100887750		
HGNC:16634	MRPS33		CGI-139	51650	NM_053035	Mitochondrial ribosomal proteins
HGNC:29764	MRPS33P1			148330	NG_002830	
HGNC:29765	MRPS33P2			359775	NG_002891	
HGNC:29766	MRPS33P3			359776	NG_002892	
HGNC:29767	MRPS33P4			359777	NG_002893	
HGNC:16618	MRPS34		MRP-S12, MGC2616	65993	NM_023936	Mitochondrial ribosomal proteins
HGNC:16635	MRPS35		MRPS28, MDS023	60488	NM_021821	Mitochondrial ribosomal proteins
HGNC:29768	MRPS35P1			339910	NG_002832	
HGNC:29769	MRPS35P2			359778	NG_002894	
HGNC:29770	MRPS35P3			359779	NG_002895	
HGNC:16631	MRPS36		DC47, MRP-S36	92259	NM_033281	Mitochondrial ribosomal proteins
HGNC:29771	MRPS36P1			347705	NG_002709	
HGNC:29772	MRPS36P2			347706	NG_002711	
HGNC:29773	MRPS36P3			347704	NG_002707	
HGNC:29774	MRPS36P4			347702	NG_002703	
HGNC:29775	MRPS36P5			347703	NG_002705	
HGNC:29776	MRPS36P6			347707	NG_002713	
HGNC:7234	MRRF		RRF	92399	NM_138777	
HGNC:35238	MRRFP1	MRRFP		286423	NG_005178	
HGNC:7235	MRS~withdrawn					
HGNC:13785	MRS2	MRS2L		57380		
HGNC:20590	MRS2P1	MRS2LP1		100130448		
HGNC:33942	MRS2P2			729633		
HGNC:7236	MRSD					
HGNC:13366	MRT2A~withdrawn					
HGNC:33243	MRT4					
HGNC:39146	MRT5~withdrawn					
HGNC:39147	MRT8					
HGNC:39148	MRT9					
HGNC:39149	MRT10					
HGNC:39150	MRT11					
HGNC:39151	MRT12~withdrawn					
HGNC:39145	MRT17					
HGNC:39152	MRT18					
HGNC:39153	MRT19					
HGNC:39154	MRT20					
HGNC:39155	MRT21~withdrawn					
HGNC:39156	MRT22					
HGNC:39157	MRT23					
HGNC:39158	MRT24					
HGNC:39159	MRT25					
HGNC:39160	MRT26					
HGNC:39161	MRT27			100852397		
HGNC:39162	MRT28					
HGNC:18477	MRTO4	C1orf33	dJ657E11.4, MRT4	51154	NM_016183	
HGNC:7237	MRVI1		JAW1L, IRAG	10335	NM_001098579	
HGNC:43434	MRVI1-AS1			100129827	NR_034093	
HGNC:7238	MRX1~withdrawn					
HGNC:7249	MRX2~withdrawn					
HGNC:7260	MRX3~withdrawn					
HGNC:7271	MRX4					X-linked mental retardation
HGNC:7282	MRX5					X-linked mental retardation
HGNC:7293	MRX6					X-linked mental retardation
HGNC:7304	MRX7					X-linked mental retardation
HGNC:7311	MRX8					X-linked mental retardation
HGNC:7312	MRX9~withdrawn					
HGNC:7239	MRX10~withdrawn					
HGNC:7240	MRX11					X-linked mental retardation
HGNC:7241	MRX12~withdrawn					
HGNC:7242	MRX13~withdrawn					
HGNC:7243	MRX14					X-linked mental retardation
HGNC:7244	MRX15					X-linked mental retardation
HGNC:7245	MRX16~withdrawn					
HGNC:7246	MRX17					X-linked mental retardation
HGNC:7247	MRX18~withdrawn					
HGNC:7248	MRX19~withdrawn					
HGNC:7250	MRX20					X-linked mental retardation
HGNC:7251	MRX21~withdrawn					
HGNC:7252	MRX22~withdrawn					
HGNC:7253	MRX23					X-linked mental retardation
HGNC:7254	MRX24					X-linked mental retardation
HGNC:7255	MRX25					X-linked mental retardation
HGNC:7256	MRX26					X-linked mental retardation
HGNC:7257	MRX27					X-linked mental retardation
HGNC:7258	MRX28					X-linked mental retardation
HGNC:7259	MRX29~withdrawn					
HGNC:7261	MRX30~withdrawn					
HGNC:7262	MRX31					X-linked mental retardation
HGNC:7263	MRX32~withdrawn					
HGNC:7264	MRX33~withdrawn					
HGNC:7265	MRX34~withdrawn					
HGNC:7266	MRX35~withdrawn					
HGNC:7267	MRX36~withdrawn					
HGNC:7268	MRX37					X-linked mental retardation
HGNC:7269	MRX38~withdrawn					
HGNC:7270	MRX39					X-linked mental retardation
HGNC:7272	MRX40					X-linked mental retardation
HGNC:7273	MRX41~withdrawn					
HGNC:7274	MRX42					X-linked mental retardation
HGNC:7275	MRX43~withdrawn					
HGNC:7276	MRX44~withdrawn					
HGNC:7277	MRX45~withdrawn					
HGNC:7278	MRX46~withdrawn					
HGNC:7279	MRX47~withdrawn					
HGNC:7280	MRX48~withdrawn					
HGNC:7281	MRX49					X-linked mental retardation
HGNC:7283	MRX50					X-linked mental retardation
HGNC:7284	MRX51					X-linked mental retardation
HGNC:7285	MRX52~withdrawn					
HGNC:7286	MRX53					X-linked mental retardation
HGNC:7287	MRX54~withdrawn					
HGNC:7288	MRX55~withdrawn					
HGNC:7289	MRX56					X-linked mental retardation
HGNC:7290	MRX57					X-linked mental retardation
HGNC:7291	MRX58~withdrawn					
HGNC:7292	MRX59~withdrawn					
HGNC:7294	MRX60~withdrawn					
HGNC:7295	MRX61					X-linked mental retardation
HGNC:7296	MRX62~withdrawn					
HGNC:7297	MRX63~withdrawn					
HGNC:7298	MRX64					X-linked mental retardation
HGNC:7299	MRX65					X-linked mental retardation
HGNC:7300	MRX66					X-linked mental retardation
HGNC:7301	MRX67					X-linked mental retardation
HGNC:7302	MRX68~withdrawn					
HGNC:7303	MRX69					X-linked mental retardation
HGNC:7305	MRX70					X-linked mental retardation
HGNC:13367	MRX71					X-linked mental retardation
HGNC:7306	MRX72~withdrawn					
HGNC:7307	MRX73					X-linked mental retardation
HGNC:7308	MRX74~withdrawn					
HGNC:7309	MRX75					X-linked mental retardation
HGNC:7310	MRX76~withdrawn					
HGNC:15824	MRX77					X-linked mental retardation
HGNC:17942	MRX78~withdrawn					
HGNC:17571	MRX79~withdrawn					
HGNC:18872	MRX80					X-linked mental retardation
HGNC:19301	MRX81					X-linked mental retardation
HGNC:21626	MRX82					X-linked mental retardation
HGNC:20228	MRX84			378882		X-linked mental retardation
HGNC:25170	MRX85~withdrawn					
HGNC:25212	MRX86					X-linked mental retardation
HGNC:25466	MRX87~withdrawn					
HGNC:8911	MRXS5~withdrawn					
HGNC:7313	MRXS7					X-linked mental retardation
HGNC:18223	MRXS10~withdrawn					
HGNC:13865	MRXS11		SMRXS			X-linked mental retardation
HGNC:7314	MS		MS1			
HGNC:7315	MS4A1	CD20	B1, Bp35, MS4A2	931		CD molecules|Membrane spanning 4-domains
HGNC:7316	MS4A2	FCER1B, IGER, APY	MS4A1	2206		Membrane spanning 4-domains
HGNC:7317	MS4A3	CD20L	HTM4	932		Membrane spanning 4-domains
HGNC:13371	MS4A4A	MS4A4	CD20L1, MS4A7	51338		Membrane spanning 4-domains
HGNC:14284	MS4A4E			643680	XM_003119183	Membrane spanning 4-domains
HGNC:13374	MS4A5		CD20L2	64232		Membrane spanning 4-domains
HGNC:13375	MS4A6A	MS4A6	CD20L3	64231		Membrane spanning 4-domains
HGNC:14285	MS4A6E			245802		Membrane spanning 4-domains
HGNC:13378	MS4A7		CD20L4, CFFM4, MS4A8	58475		Membrane spanning 4-domains
HGNC:13380	MS4A8	MS4A8B	MS4A4, CD20L5	83661		Membrane spanning 4-domains
HGNC:13368	MS4A10		CD20L7, MS4A9	341116	NM_206893	Membrane spanning 4-domains
HGNC:13370	MS4A12		Ms4a10, FLJ20217	54860		Membrane spanning 4-domains
HGNC:16674	MS4A13			503497	NM_001012417	Membrane spanning 4-domains
HGNC:30706	MS4A14	MS4A16	NYD-SP21, FLJ32856, DKFZp434H092	84689		Membrane spanning 4-domains
HGNC:28573	MS4A15			219995		Membrane spanning 4-domains
HGNC:37636	MS4A18			728588	XM_001715696	Membrane spanning 4-domains
HGNC:33741	MSANTD1	C4orf44	LOC345222	345222	NM_001012982	Myb/SANT domain containing
HGNC:26266	MSANTD2	C11orf61	FLJ23342	79684	NM_024631	Myb/SANT domain containing
HGNC:39637	MSANTD2P1			100130310	NG_021997	
HGNC:23370	MSANTD3	C9orf30	MGC17337	91283	NM_080655	Myb/SANT domain containing
HGNC:38838	MSANTD3-TMEFF1	C9orf30-TMEFF1		100526694	NM_001198812.1	
HGNC:29383	MSANTD4	KIAA1826		84437	NM_032424	Myb/SANT domain containing
HGNC:7318	MSBP1			4431		
HGNC:7319	MSBP2			4432		
HGNC:7320	MSBP3~withdrawn					
HGNC:7321	MSC		ABF-1, bHLHa22	9242	NM_005098	Basic helix-loop-helix proteins
HGNC:48724	MSC-AS1			100132891	NR_033652	
HGNC:7322	MSD					
HGNC:7324	MSG1~withdrawn					
HGNC:14907	MSGN1		pMesogenin1	343930	XM_292850	
HGNC:7325	MSH2	COCA1	HNPCC, HNPCC1	4436		MutS homologs
HGNC:7326	MSH3		DUP, MRP1	4437	NM_002439	MutS homologs
HGNC:7327	MSH4			4438	NM_002440	MutS homologs
HGNC:7328	MSH5		G7	4439		MutS homologs
HGNC:41994	MSH5-SAPCD1	MSH5-C6orf26		100532732	NR_037846.1	
HGNC:7329	MSH6	GTBP		2956	NM_000179	MutS homologs|PWWP domain containing
HGNC:7330	MSI1			4440	NM_002442	RNA binding motif containing
HGNC:18585	MSI2			124540		RNA binding motif containing
HGNC:7331	MSK1~withdrawn					
HGNC:7342	MSK2~withdrawn					
HGNC:7353	MSK3~withdrawn					
HGNC:7364	MSK4~withdrawn					
HGNC:7367	MSK7~withdrawn					
HGNC:7368	MSK8~withdrawn					
HGNC:7369	MSK9			4447		
HGNC:7332	MSK10			4448		
HGNC:7333	MSK11~withdrawn					
HGNC:7334	MSK12~withdrawn					
HGNC:7335	MSK13~withdrawn					
HGNC:7336	MSK14~withdrawn					
HGNC:7337	MSK15~withdrawn					
HGNC:7338	MSK16~withdrawn					
HGNC:7339	MSK17~withdrawn					
HGNC:7340	MSK18~withdrawn					
HGNC:7341	MSK19~withdrawn					
HGNC:7343	MSK20~withdrawn					
HGNC:7344	MSK21~withdrawn					
HGNC:7345	MSK22~withdrawn					
HGNC:7346	MSK23~withdrawn					
HGNC:7347	MSK24~withdrawn					
HGNC:7348	MSK25~withdrawn					
HGNC:7349	MSK26~withdrawn					
HGNC:7350	MSK27~withdrawn					
HGNC:7351	MSK28~withdrawn					
HGNC:7352	MSK29~withdrawn					
HGNC:7354	MSK30~withdrawn					
HGNC:7355	MSK31~withdrawn					
HGNC:7356	MSK32			4467		
HGNC:7357	MSK33~withdrawn					
HGNC:7358	MSK34~withdrawn					
HGNC:7359	MSK35~withdrawn					
HGNC:7360	MSK36~withdrawn					
HGNC:7361	MSK37~withdrawn					
HGNC:7362	MSK38			4473		
HGNC:7363	MSK39~withdrawn					
HGNC:7365	MSK40~withdrawn					
HGNC:7366	MSK41~withdrawn					
HGNC:27905	MSL1		hMSL1, MSL-1, DKFZp686P24239	339287	NM_001012241	MSL histone acetyltransferase complex
HGNC:25544	MSL2	RNF184, MSL2L1	FLJ10546, KIAA1585, msl-2	55167	NM_018133	Ring finger proteins|MSL histone acetyltransferase complex
HGNC:7370	MSL3	MSL3L1		10943	NM_006800	MSL histone acetyltransferase complex
HGNC:17837	MSL3P1	MSL3L2		151507	NR_024322	
HGNC:7371	MSLN		CAK1, MPF	10232		
HGNC:14170	MSLNL	C16orf37	MPFL	401827	NM_001025190	
HGNC:7372	MSMB		PSP-94, PSP57, PSP94, IGBF, MSP, MSPB, PN44, PRPS, PSP	4477	NM_002443, NM_138634	
HGNC:10545	MSMO1	SC4MOL	DESP4, ERG25	6307	NM_006745	Fatty acid hydroxylase domain containing
HGNC:29663	MSMP		PC-3, PSMP	692094	NM_001044264	
HGNC:7373	MSN			4478	NM_002444	FERM domain containing
HGNC:7375	MSNL2~withdrawn					
HGNC:7374	MSNP1	MSNL1		4479	NG_003032	
HGNC:7376	MSR1		SCARA1, CD204, SR-AI, SR-AII, SR-AIII, SR-A			Scavenger receptors|Scavenger receptor cysteine rich domain containing|CD molecules
HGNC:7377	MSRA			4482	NM_012331	
HGNC:14133	MSRB1	SEPX1	SelR, SepR, SelX	51734	NM_016332	Selenoproteins
HGNC:43985	MSRB1P1			441849		
HGNC:17061	MSRB2	MSRB	PILB, CGI-131, CBS1, CBS-1	22921	NM_012228	
HGNC:27375	MSRB3	DFNB74	FLJ36866, DKFZp686C1178	253827	NM_198080	Deafness associated genes
